business_name,business_phone,email_1,email_2,business_website,sub_types,street,city,state,postal_code,facebook,linkedin
Central Valley Ag,+1 402-643-2616,energy@cvacoop.com,info@cvacoop.com,https://www.cvacoop.com/,"Grain elevator, Animal feed store, Agricultural cooperative",120 Elm St #9140,Bee,Nebraska,68314,https://facebook.com/centralvalleyagcoop,https://www.linkedin.com/company/central-valley-ag-coop/
Farmers Cooperative,+1 402-643-4501,,,https://www.farmersco-operative.com/,"Grain elevator, Agricultural cooperative",1024 Ruby Rd,Milford,Nebraska,68405,,
Trinity Ag,+1 866-262-3067,,,https://www.trinityagllc.com/gretna,Grain elevator,600 E Quail Rd,Phillipsburg,Kansas,67661,,
Gavilon Grain,+1 406-234-6820,,,,Grain elevator,714 Phillips St,Miles City,Montana,59301,,
Mc Curry Brothers Office,+1 316-667-2311,astrogate@hotmail.com,,https://www.mccurrybrothers.com/,Grain elevator,770 S Daily Rd,Mt Hope,Kansas,67108,,
Total Grain Marketing,+1 217-948-5161,,,http://www.totalgrainmarketing.com/,Grain elevator,205 Jefferson St,Kansas,Illinois,61933,https://www.facebook.com/southcentralfs/,
Cotton Growers Co-Op,+1 580-482-3336,,,,Grain elevator,1509 W Broadway St,Altus,Oklahoma,73521,,
AgChoice Emporia Grain and Feed,+1 620-343-7562,,,http://agchoice.net/index.cfm?show=10&mid=19,Grain elevator,302 Oak St,Emporia,Kansas,66801,,
New Vision Co-op - Mankato Location,,,,http://www.newvision.coop/,Grain elevator,3325 3rd Ave,Mankato,Minnesota,56001,,
SITOS GRAIN COMPANY,+1 507-552-1339,,,,Grain elevator,703 Algon St,Albert Lea,Minnesota,56007,,
Kanza Cooperative Association- Randle Branch,+1 620-672-6884,tmorgan@kanzacoop.com,mnewell@kanzacoop.com,http://www.kanzacoop.com/locations/randle/,Grain elevator,17 40th St,Pratt,Kansas,67124,https://www.facebook.com/KanzaCoop/,https://www.linkedin.com/company/8334765/
Associated Growers Co-Op Inc,+1 256-232-0739,,,,Grain elevator,15031 Brownsferry Rd,Athens,Alabama,35611,,
Columbia Grain - Jamestown West,+1 701-252-4102,,,https://www.columbiagrain.com/,Grain elevator,3469 80th Ave SE,Jamestown,North Dakota,58401,,
Agtegra Cooperative - Huron Corn Receiving,+1 605-352-4390,,,https://www.agtegra.com/,Grain elevator,617 W Park Ave NW,Huron,South Dakota,57350,https://www.facebook.com/agtegra,https://www.linkedin.com/company/agtegracooperative/
Grain Commerce Inc,+1 507-947-3119,,,,Grain elevator,21575 T-386,Lake Crystal,Minnesota,56055,,
Northern Plains Grain Inspctn,+1 701-772-2414,,,http://www.npgis.com/,Grain elevator,1110 N 43rd St,Grand Forks,North Dakota,58203,,
Adm Grain,+1 217-935-6394,,,,Grain elevator,14415 Town Hall Rd,Clinton,Illinois,61727,,
"Pegasus Transloading Services, inc.",+1 800-590-6064,,,,Grain elevator,1 Genstar Ln,Joliet,Illinois,60435,,
E B Grain,+1 252-977-0330,,,,Grain elevator,7251 N U.S. 301,Battleboro,North Carolina,27809,,
"Western Grain Marketing, LLC",+1 309-778-2216,,,https://www.westerngrainmarketing.com/,"Grain elevator, Agricultural service",1220 Carter St,Fairview,Illinois,61432,,
Grain Machinery Manufacturing Corporation,+1 305-620-2525,info@grainman.com,,https://www.grainman.com/,Grain elevator,1130 NW 163rd Dr,Miami,Florida,33169,https://www.facebook.com/GrainmanMFG,
Adm Milling Co,+1 620-227-8101,,,,Grain elevator,1901 E Wyatt Earp Blvd,Dodge City,Kansas,67801,,
Kelley Bean Co Inc,+1 308-635-2338,info@kelleybean.com,,https://www.kelleybean.com/,Grain elevator,1520 Ave. B,Scottsbluff,Nebraska,69361,,
Star of the West Milling Co.,+1 989-652-8131,,,https://www.starofthewest.com/,"Grain elevator, Mill",2416 S Gera Rd,Frankenmuth,Michigan,48734,https://www.facebook.com/SOTWMilling/,
Star of the West Milling Co.,+1 989-693-6496,,,https://www.starofthewest.com/,"Grain elevator, Food processing company",462 N Vassar Rd,Fairgrove,Michigan,48733,https://www.facebook.com/SOTWMilling/,
Wood High Grain Elevator,+1 361-573-4828,,,,Grain elevator,2871 Gin Rd,Inez,Texas,77968,,
Consolidated Grain and Barge Co.,+1 314-312-4500,,,http://www.cgbgrain.com/,Grain elevator,3 Cargill Elevator Rd,East St Louis,Illinois,62201,,
Centerra Co-op,+1 419-524-9676,janderson@centerracoop.com,rtrine@centerracoop.com,http://www.centerracoop.com/,Grain elevator,489 N Main St,Mansfield,Ohio,44902,https://www.facebook.com/CenterraCoop/,https://www.linkedin.com/company/centerracoop/
Anoka Co Elevator,+1 763-421-0372,,,,Grain elevator,325 Jackson St,Anoka,Minnesota,55303,,
Cutler-Dickerson Co,+1 517-759-3170,,,,Grain elevator,507 College Ave,Adrian,Michigan,49221,,
GAVILON ETTER,+1 806-966-5510,,,,Grain elevator,9556 FM281,Dumas,Texas,79029,,
The Andersons,+1 419-243-6800,,,https://www.andersonsgrain.com/locations/oh/toledo-kuhlman/,Grain elevator,125 Edwin Dr,Toledo,Ohio,43609,,
Heritage Grain Co-Op,+1 217-874-2392,,,http://www.heritagegrain.com/,Grain elevator,200 W Main St,Dalton City,Illinois,61925,,
Bartlett Grain Co LP,+1 913-367-2853,,,,Grain elevator,828 Main St,Atchison,Kansas,66002,,
Viterra,+1 612-344-5500,,,https://viterra.us/what-we-do/grower-services/US-locations/Red%20Rock,Grain elevator,1061 Red Rock Rd,St Paul,Minnesota,55119,,
Ludlow Cooperative,+1 217-396-4111,,,http://www.ludlowcoop.com/,Grain elevator,100 W Thomas St,Ludlow,Illinois,60949,,
Colon Elevator Co,+1 402-647-2495,,,,Grain elevator,116 West St,Colon,Nebraska,68018,,
Farmers Elevator Company Of Biggs & Easton,+1 309-562-7241,,,,Grain elevator,24145 E Co Rd 1270N,Easton,Illinois,62633,,
Cargill Salt,+1 513-941-7400,,,http://cargill.com/,Grain elevator,5204 River Rd,Cincinnati,Ohio,45233,,
Temco,+1 253-572-3511,,,,Grain elevator,550 Dock St,Tacoma,Washington,98402,,
Waverly Co-Op,+1 785-733-2311,,,https://www.ottawacoop.com/,Grain elevator,103 W 3rd Strret,Waverly,Kansas,66871,,
Prentice Farmers Elevator West,+1 217-243-5457,,,,Grain elevator,2398 Bosier Rd,Jacksonville,Illinois,62650,,
Stenson Pacific Elevator Co,+1 415-826-2050,,,,Grain elevator,676 Toland Place,San Francisco,California,94124,,
Riverside Elevator,+1 916-777-6076,,,,"Grain elevator, Warehouse",14712 CA-160,Isleton,California,95641,,
CHS,+1 218-826-6701,trevor.johnson19@chsinc.com,guy.bray@chsinc.com,http://www.chs-herman.com/,"Grain elevator, Agricultural cooperative, Agricultural service",29338 MN-210,Underwood,Minnesota,56586,https://www.facebook.com/CHSIncHerman/,https://www.linkedin.com/company/chs
Pride AG Resources,+1 620-225-0200,,,https://www.prideag.com/,Grain elevator,11740 Saddle Rd,Dodge City,Kansas,67801,,
ADM,+1 651-292-9796,suzanne.richardson@sharpspring.com,,https://admadvantage.com/contact-us/?location=55102,Grain elevator,575 Drake St,St Paul,Minnesota,55102,https://www.facebook.com/ADMFarmerServices/,
Tyson Elevators,+1 402-426-4133,,,,Grain elevator,200 N 10th St,Blair,Nebraska,68008,,
Norag LLC,+1 402-533-8223,,,https://www.norag-us.com/,Grain elevator,550 Marina Dr,Blair,Nebraska,68008,,
Mathiesen Grain Company,+1 402-426-2662,mathiesengrain@yahoo.com,,http://www.mathiesengrain.com/index.cfm,Grain elevator,1550 Nebraska St,Blair,Nebraska,68008,,
Georgetown Farmers Elevator Co,+1 218-236-6661,,,,Grain elevator,607 US-75,Georgetown,Minnesota,56546,,
Harper Elevator,+1 815-938-3382,,,,Grain elevator,8982 N Mt Vernon Rd,Forreston,Illinois,61030,,
Grain Elevator,+1 270-586-8816,jason.moss@franklingrain.com,,https://www.franklingrain.com/,Grain elevator,210 E Washington St,Franklin,Kentucky,42134,https://www.facebook.com/FranklinGrainKY/,https://www.linkedin.com/company/franklin-grain/
Anderson Harold Elevator Co,+1 757-226-1300,,,,Grain elevator,840 Juniper Crescent # 100,Chesapeake,Virginia,23320,,
Scoular Co,+1 402-375-2845,,,https://www.scoular.com/,Grain elevator,1512 Claycomb Rd,Wayne,Nebraska,68787,https://www.facebook.com/thescoularcompany/,https://www.linkedin.com/company/the-scoular-company
Bartlett,+1 316-838-7421,,,https://bartlettco.com/locations/ks/wichita/,Grain elevator,3311 N Emporia St,Wichita,Kansas,67219,https://www.facebook.com/BartlettCo/,https://www.linkedin.com/company/BartlettCo
Weldon adm,+1 217-736-2291,,,,Grain elevator,405 Maple St,Weldon,Illinois,61882,,
Elkhart Grain Company,+1 217-947-2751,,,http://elkhartgrain.com/,Grain elevator,120 N Old Rte 66,Elkhart,Illinois,62634,,
"Tettens Grain, Inc",+1 815-625-6119,info.tettens@gmail.com,bryce.tettens@gmail.com,http://tettensgrain.com/,Grain elevator,13323 Galt Rd,Sterling,Illinois,61081,,
Consolidated Grain and Barge Co.,+1 815-233-1140,,,http://www.cgbgrain.com/,Grain elevator,300 S Hancock Ave,Freeport,Illinois,61032,,
De Land Farmers Co-Op Grain Co,+1 217-664-3321,info@ndiscovered.com,,https://delandfarmersgrain.com/,Grain elevator,101 S Hwy Ave,De Land,Illinois,61839,,
Hillsdale Co-Op Elevator,+1 309-935-6792,,,http://www.hillsdaleelevator.com/,Grain elevator,303 Dhamers Ave,Annawan,Illinois,61234,,
Consolidated Grain and Barge Co.,+1 815-915-0234,,,https://www.cgbgrain.com/,Grain elevator,928 Walton Rd,Dixon,Illinois,61021,,
Farmers Elevator Co,+1 815-465-6681,,,,Grain elevator,7690 9000 N,Grant Park,Illinois,60940,,
Mott Equity Exchange,+1 701-824-3296,,,,Grain elevator,515 ND-8,Mott,North Dakota,58646,,
The DeLong Co. Inc.,+1 815-828-4450,skranig@delongcompany.com,jtaft@delongcompany.com,http://www.delongcompany.com/,"Grain elevator, Agricultural service",60 US-52,Minooka,Illinois,60447,https://www.facebook.com/delongcompany,http://www.linkedin.com/company/4301399
Topflight Grain Co-operative Atwood Elevator,+1 217-615-1348,,,,Grain elevator,319 E Central Ave,Atwood,Illinois,61913,,
Legacy Farmers Cooperative,+1 419-278-3015,ebowman@legacyfarmers.com,rdigby@legacyfarmers.com,http://legacyfarmers.com/,Grain elevator,114 W Maple St,Deshler,Ohio,43516,https://www.facebook.com/legacyfarmers/,http://www.linkedin.com/company/7143041
Bakker Consulting,+1 712-476-6088,jerryr@bakkerconsultinginc.com,info@bakkerconsultinginc.com,http://www.bakkerconsultinginc.com/,Grain elevator,1002 20th Ave SE,Rock Valley,Iowa,51247,,
ADM Shobonier,+1 618-846-3663,suzanne.richardson@sharpspring.com,,https://admadvantage.com/contact-us/?location=Shobonier~Illinois,Grain elevator,974 E 800 Ave,Shobonier,Illinois,62885,https://www.facebook.com/ADMFarmerServices/,
Viserion Grain Shawneetown,+1 618-269-3154,aaron.taylor@viseriongrain.com,,https://www.viseriongrain.com/,"Grain elevator, Agricultural service",218 Market St,Shawneetown,Illinois,62984,,
Consolidated Grain & Barge Co.,+1 318-339-8555,info@cgbgrain.com,cgbgrainsupport@cgb.com,https://www.cgbgrain.com/,Grain elevator,351 La Hwy 3264,Jonesville,Louisiana,71343,https://www.facebook.com/cgbgrain,https://www.linkedin.com/company/151628
Plains Grain Company,+1 806-298-2521,info@plainsgraincompany.com,,http://www.plainsgraincompany.com/,Grain elevator,701 Texas Ave,Abernathy,Texas,79311,,
Hudson Grain Co,+1 309-726-1671,chris.clayton@dtn.com,jhagstrom@nationaljournal.com,http://www.hudsongrain.com/,Grain elevator,219 Shiner St,Hudson,Illinois,61748,,
Irwinville Peanut & Grain Co,+1 229-831-2115,jmercer@rwgriffin.com,john@rwgriffin.com,https://rwgriffin.com/locations-all/irwinville-peanut-grain/,Grain elevator,1939 GA-32,Irwinville,Georgia,31760,https://www.facebook.com/449048471972074,http://www.linkedin.com/company/6053159
AgChoice - Osage City,+1 785-528-4631,,,http://www.myagchoice.com/,Grain elevator,426 N 3rd St,Osage City,Kansas,66523,,
Farmers Co-Op Mill & Elevator,+1 580-654-1016,farmerscoop@carnegienet.net,,http://www.carnegiecoop.com/,Grain elevator,106 S Broadway Ave,Carnegie,Oklahoma,73015,https://www.facebook.com/257569154388123,
"Horizon Resources, Zahl ND",+1 701-694-4111,jimr@horizonresources.coop,jeffw@horizonresources.coop,https://www.horizonresources.coop/cashbidssingle-,Grain elevator,35 Main St,Zahl,North Dakota,58856,,http://www.linkedin.com/company/6759932
Ancona Grain Co,+1 815-672-8888,,,,Grain elevator,31509 N 1250 E Rd,Blackstone,Illinois,61313,,
Voyce's East Leroy Elevator,+1 269-729-5503,,,https://www.facebook.com/Voyces-East-Leroy-Elevator-167397919943432/,"Grain elevator, Agrochemicals Supplier, Animal feed store, Fertilizer Store, Propane supplier",3985 K Dr S,East Leroy,Michigan,49051,https://www.facebook.com/p/Voyces-East-Leroy-Elevator-100063532302080/,
Mcnabb Grain Co Market Line,+1 815-882-2134,,,,Grain elevator,500 Main St,McNabb,Illinois,61335,,
CHS - SunBasin Growers,+1 509-234-2641,c.bishop@connellgg.com,g.benzel@connellgg.com,http://www.connellgg.com/,Grain elevator,433 N Columbia Ave,Connell,Washington,99326,,
Cargill AG Horizons,+1 785-515-7710,t.manternach@cargillag.com,m.wallace@cargillag.com,https://www.cargillag.com/,Grain elevator,17075 280th Ave,WaKeeney,Kansas,67672.0,https://www.facebook.com/132988303474951,
Kasbeer Farmers Elevator Co-Op,+1 815-875-1601,katie.dehlinger@dtn.com,todd.neeley@dtn.com,http://www.kasbeergrain.com/,Grain elevator,24682 2040 E St,Kasbeer,Illinois,61328,,
Viterra,+1 270-388-9766,ryan.eckstein@viterra.com,jay.priefert@viterra.com,https://viterra.us/,Grain elevator,1020 Old Railroad Rd,Eddyville,Kentucky,42038,https://www.facebook.com/ViterraUS/,
P & H Farms Grain Company: Eddyville Terminal,+1 270-545-3365,cali.pandhfarms@gmail.com,annie.pandfarms@gmail.com,https://www.pandhfarms.com/,Grain elevator,68 Depot Rd,Eddyville,Kentucky,42038,,
"McKaskle Family Farm, LLC",+1 573-752-5001,sales@mckasklefamilyfarm.com,,http://www.mckasklefamilyfarm.com/,Grain elevator,2190 Co Rd 411,Hayti,Missouri,63851,,
Dearwester Grain Services Inc,+1 217-773-9030,adamm@dgsinc.net,jons@dgsinc.net,https://www.dearwestergrain.com/,Grain elevator,921 County Rd 800 E,Mt Sterling,Illinois,62353,,
Ellsworth County Farmer's Co-op Union,+1 785-472-4861,,,,Grain elevator,,Kanopolis,Kansas,67454,,
The Ellsworth Coop,+1 785-472-3261,j.kootz@ellsworthcoop.com,j.hines@ellsworthcoop.com,http://www.ellsworthcoop.com/,Grain elevator,100 N Kansas Ave,Ellsworth,Kansas,67439,https://www.facebook.com/EllsworthCoop/,https://www.linkedin.com/company/the-ellsworth-coop
Key Cooperative,+1 641-236-6565,justin.crocheck@keycoop.com,matt.james@keycoop.com,http://www.keycoop.com/,"Grain elevator, Agricultural cooperative, Feed manufacturer",1006 Industrial Ave,Grinnell,Iowa,50112,,https://www.linkedin.com/company/key-cooperative
Key Cooperative,+1 641-236-6591,justin.crocheck@keycoop.com,matt.james@keycoop.com,http://www.keycoop.com/,"Grain elevator, Agricultural cooperative, Agricultural service, Fertilizer Store, Propane supplier",330 W St S,Grinnell,Iowa,50112,,https://www.linkedin.com/company/key-cooperative
"Michigan Agricultural Commodities, Inc. - MAC",+1 231-652-6017,dave.marr@michag.com,dgeiger@michag.com,http://www.michag.com/locations/newaygo.html,Grain elevator,103 W Water St,Newaygo,Michigan,49337,https://www.facebook.com/MACommodities/,https://www.linkedin.com/company/michigan-agricultural-commodities-inc
"The DeLong Co., Inc.",+1 585-289-4015,skranig@delongcompany.com,jtaft@delongcompany.com,http://www.delongcompany.com/,"Grain elevator, Agricultural service",2 Merrick Cir,Manchester,New York,14504,https://www.facebook.com/delongcompany,http://www.linkedin.com/company/4301399
Jorgensen Farm Elevator,+1 517-655-2121,,,,Grain elevator,2215 Dietz Rd,Williamston,Michigan,48895,,
Martig Farms Inc,+1 330-584-7135,lotusms@outlook.com,,https://birdsluvem.com/,Grain elevator,10210 State Rte 534,Beloit,Ohio,44609,https://www.facebook.com/MartigFarmsInc,
Nagel Farm Service - Wye Mills,+1 410-822-6300,chad@nagelgrain.com,mike@nagelgrain.com,http://www.nagelgrain.com/,Grain elevator,14209 Old Wye Mills Rd,Wye Mills,Maryland,21679,https://www.facebook.com/NagelFarmService/,http://www.linkedin.com/company/4654945
King Milling Co Inc,+1 336-983-5081,,,,Grain elevator,336 E Dalton Rd,King,North Carolina,27021,,
United Prairie AG LLC,+1 620-544-2017,,,,Grain elevator,509 Northwest Ave,Hugoton,Kansas,67951,,
Wellman Produce Co,+1 319-646-6073,,,,Grain elevator,1000 6th St,Wellman,Iowa,52356,,
"SRS Commodities, Ltd",+1 701-786-3402,rick@srscommodities.com,tyge@srscommodities.com,https://www.srscommodities.com/,Grain elevator,101 Main St,Washburn,North Dakota,58577,,
Farmers Union Coop Manchester,+1 563-927-6050,brentr@farmerunion.net,adamk@farmerunion.net,http://www.farmerunion.net/,Grain elevator,919 E Main St,Manchester,Iowa,52057,,
Ursa Farmers Co-Op,+1 573-288-0311,ray@ursacoop.com,truman@ursacoop.com,https://www.ursacoop.com/,Grain elevator,307 Oak St,Canton,Missouri,63435,https://www.facebook.com/UrsaFarmersCooperative/,https://www.linkedin.com/company/ursa-farmers-co-op-co
The DeLong Co. Inc.,+1 262-878-4435,skranig@delongcompany.com,jtaft@delongcompany.com,http://www.delongcompany.com/,"Grain elevator, Agricultural service",1313 S Colony Ave,Union Grove,Wisconsin,53182,https://www.facebook.com/delongcompany,http://www.linkedin.com/company/4301399
Labolt Farmers Grain,+1 605-756-4220,c.steinocker@laboltfarmersgrain.com,dfiala@futuresone.com,http://www.laboltfarmersgrain.com/,Grain elevator,101 Lakeview Ave,South Shore,South Dakota,57263,https://www.facebook.com/105044168686597,
Heartland Cooperative,+1 319-788-6831,janderson@heartlandcoop.com,jjones@heartlandcoop.com,https://www.heartlandcoop.com/,Grain elevator,107 North Pioneer,Reinbeck,Iowa,50669,https://www.facebook.com/HeartlandCoop,http://www.linkedin.com/company/798805
Heartland Cooperative,+1 319-788-6831,janderson@heartlandcoop.com,jjones@heartlandcoop.com,https://www.heartlandcoop.com/,Grain elevator,107 North Pioneer,Reinbeck,Iowa,50669,https://www.facebook.com/HeartlandCoop,http://www.linkedin.com/company/798805
The Jewell Grain Co.,+1 419-497-2101,brentp@jewellgrain.com,bpetersen@jewellgrain.com,http://jewellgrain.com/,Grain elevator,8049 Independence Rd,Defiance,Ohio,43512,https://www.facebook.com/1734859583400289,http://www.linkedin.com/company/4767979
Clarke County Co-Op,+1 601-776-2131,,,,Grain elevator,205 W Donald St,Quitman,Mississippi,39355.0,,
RCM CO-OP,+1 217-629-5971,smith@rcmcoop.com,,http://www.rcmcoop.com/riverton,Grain elevator,8233 Sherman Rd,Riverton,Illinois,62561,,
Cameron Co-Op,+1 816-632-2124,r.wood@cameroncoop.com,rkwood@centurytel.net,http://cameroncoop.com/,Grain elevator,102 S Walnut St,Cameron,Missouri,64429,,
Minn-Kota Ag Products,+1 701-553-8766,jim@mkap.com,michelle@mkap.com,http://www.mkap.com/,"Grain elevator, Agricultural service",7455 181st Ave SE,Wahpeton,North Dakota,58075,https://www.facebook.com/MinnKotaAg/,http://linkedin.com/company/minn-kota-ag-products-inc.
Adm Milling Co,+1 317-783-3321,,,,Grain elevator,854 Bethel Ave,Beech Grove,Indiana,46107,,
Breese Grain Co,+1 618-526-2279,,,,"Grain elevator, Store",700 N 1st St,Breese,Illinois,62230,,
Wheeler Brothers Grain Co.,+1 405-663-2241,cbaptiste@wheelerbrothers.com,mmahoney@wheelerbrothers.com,http://www.wheelerbrothers.com/,Grain elevator,130 Arapaho Ave,Hydro,Oklahoma,73048,https://www.facebook.com/196747084007135,http://linkedin.com/company/wheeler-brothers-inc
Farmer's Cooperative,+1 580-772-7001,,,,Grain elevator,311 E Clark Ave,Weatherford,Oklahoma,73096,,
Harvest Mills,+1 989-288-3302,,,,Grain elevator,5251 S Reed Rd,Durand,Michigan,48429,,
Wolf Lake Feed & Farm Supplies,+1 260-799-5540,,,,Grain elevator,1644 IN-109,Albion,Indiana,46701,,
"Ag Partners Cooperative - Sabetha, KS",+1 785-284-2185,psmith@agpartnerscoop.com,jtammet@agpartnerscoop.com,https://www.agpartnerscoop.com/,"Grain elevator, Agricultural cooperative",2750 Acorn Rd,Sabetha,Kansas,66534,https://www.facebook.com/agpartnerscoopinc/,http://www.linkedin.com/company/6364117
Burgess Brothers Grain Co,+1 270-653-4346,josh.burgess@burgessgrain.com,,http://www.burgessgrain.com/,Grain elevator,29 US-51,Clinton,Kentucky,42031,,
Rugby Farmers Elevator Feed Plant,+1 701-776-7282,,,,"Grain elevator, Petrol Pump",122 S Main Ave,Rugby,North Dakota,58368,,
Farmers Union Elevator,+1 701-776-5214,s.doctor@rugbyfarmers.com,kay@rugbyfarmers.com,https://rugbyfarmers.com/,Grain elevator,105 E Dewey St,Rugby,North Dakota,58368,https://www.facebook.com/RugbyElevator,
Gavilon Grain,+1 620-938-2319,,,,Grain elevator,1270 2nd Rd,Ellinwood,Kansas,67526,,
Cooperative Farmers Elevator,+1 712-928-2945,mfinck@coopfe.com,kflick@coopfe.com,https://www.coopfe.com/,Grain elevator,333 S Central Ave,Hartley,Iowa,51346,https://www.facebook.com/CooperativeFE/photos/?ref=page_internal&mt_nav=0,http://linkedin.com/company/farmers-cooperative-elevator-company
Lothian Grain Elevator,+1 410-442-2337,,,,Grain elevator,6272 Southern Most Rd,Lothian,Maryland,20711,,
Horizon Resources- Watford City Grain Elevator,+1 701-842-2309,tfjeldahl@horizonresources.coop,,https://www.horizonresources.coop/divisions/grain,Grain elevator,508 3rd Ave SW,Watford City,North Dakota,58854,,
CHS Holdrege,+1 308-995-8626,mychs@chsinc.com,managercharles.miller@chsinc.com,http://www.chsholdrege.com/,"Grain elevator, Agricultural cooperative",310 Logan St,Holdrege,Nebraska,68949,https://www.facebook.com/CHSagri/,https://www.linkedin.com/company/chs
Grant Park Co-Op Grain Co,+1 815-465-6551,support@cropsafe.com,,https://www.agprices.com/elevator/grant-park-coop-grant-park-il-47d8683aaac61ebb0f74a92defae2270,Grain elevator,116 S Main St,Grant Park,Illinois,60940,,
Valley United Co-Op Thompson Elevator,+1 701-599-2740,,,,Grain elevator,217 Pacific Ave,Thompson,North Dakota,58278,,
Southland Milling Co,+1 850-674-8448,,,,Grain elevator,21474 SE Coastal St,Blountstown,Florida,32424,,
ICT LITTLEFIELD,+1 806-385-1015,lylev@ictoilfieldproducts.com,jon@ictoilfieldproducts.com,https://www.ictoilfieldproducts.com/,Grain elevator,1861 Farm to Market Rd 54,Littlefield,Texas,79339,,
Hansen-Mueller,+1 715-398-3541,michellep@hansenmueller.com,john@hansenmueller.com,http://www.hansenmueller.com/,Grain elevator,21st Ave E,Superior,Wisconsin,54880,https://www.facebook.com/158908650809378,http://www.linkedin.com/company/883564
Two Rivers Cooperative,+1 641-627-5311,geest@tworivers.coop,nsteinbach@tworiverscoop.net,https://www.tworivers.coop/,"Grain elevator, Agricultural service, Animal feed store, Fertilizer Store, Propane supplier",311 Business Hwy 163,Otley,Iowa,50214,https://www.facebook.com/tworiverscoop,https://www.linkedin.com/company/two-rivers-cooperative
Heartland Feed Services - Celina,+1 419-586-7443,social@heartlandfeedservices.com,,https://heartlandfeedservices.com/,"Grain elevator, Agricultural cooperative, Animal feed store",417 W Market St,Celina,Ohio,45822,https://www.facebook.com/heartlandfeedservices,https://www.linkedin.com/company/heartland-feed-services
Midway Cooperative - Feedmill,+1 785-346-5441,osbss@midwaycoop.com,cnemece@midwaycoop.com,https://www.midwaycoop.com/locations/osborne-feed-mill,Grain elevator,134 S Locust St,Osborne,Kansas,67473,https://www.facebook.com/MidwayCoopInc/,http://www.linkedin.com/company/7098403
Red Lion Grain Center,+1 717-244-6909,rgcc@thewengergroup.com,,https://www.rissergrain.com/,"Grain elevator, Supplier",1000 Delta Rd,Red Lion,Pennsylvania,17356,,
Florida Mineral Salt & Agricultural Products,+1 800-741-5450,info@fmsap.com,,http://floridamineral.com/,"Grain elevator, Farm equipment supplier, Ranch",4014 N 40th St,Tampa,Florida,33610,https://www.facebook.com/Florida-Mineral-Salt-Agricultural-Products-1386915894854387/,
Buckingham Co-Op Co,+1 319-478-2331,support@buckingham.coop,r.reynolds@buckingham.coop,http://www.buckingham.coop/,Grain elevator,1236 Dwan St,Buckingham,Iowa,50612,,
Country Partners Co-Op,+1 308-428-5065,tconnelly@countrypartnerscoop.com,fjasa@countrypartnerscoop.com,https://www.countrypartnerscoop.com/,Grain elevator,101 W O'Neill Ave,Greeley,Nebraska,68842,https://www.facebook.com/CountryPartnersCooperative/,http://www.linkedin.com/company/8574116
Preble Feed & Grain,+1 260-547-4452,,,,Grain elevator,6035 N 400 W,Preble,Indiana,46782,,
Wolfe City Grain,+1 903-496-2254,,,,Grain elevator,300 TX-11,Wolfe City,Texas,75496,,
Rumbold Valley Farm,+1 309-751-4355,,,,Grain elevator,411 N Chestnut St,Kewanee,Illinois,61443,,
Linn Co-Op Oil Co Elevator,+1 319-854-6192,sturn@linncoop.com,moshe@linncoop.com,https://www.linncoop.com/,"Grain elevator, Convenience store, Government",301 Broadway St,Springville,Iowa,52336,https://www.facebook.com/LinnCoopOilCompany,http://www.linkedin.com/company/8251265
"Riegel Feed & Grain, Inc",+1 937-437-4221,,,,Grain elevator,307 N Washington St,New Paris,Ohio,45347,,
Ochsner Grain Co,+1 402-454-3343,b.freudenburg@ochsnergrain.com,,http://www.ochsnergrain.com/,Grain elevator,703 W 3rd St,Madison,Nebraska,68748,,
Farmers Exchange Coop,+1 580-852-3252,,,https://www.farmersexchangecoop.com/,Grain elevator,Kingman St,Helena,Oklahoma,73741,,
Farmers Exchange Coop,+1 580-852-3252,,,https://www.farmersexchangecoop.com/,Grain elevator,Kingman St,Helena,Oklahoma,73741,,
Alabama Farmers Co-Op Inc,+1 256-582-3121,kyle@alafarm.com,fred.cespedes@alafarm.com,http://www.alafarm.com/,Grain elevator,2414 Brown St,Guntersville,Alabama,35976,https://www.facebook.com/alafarm/photos/a.10153231423009489/10153231423094489/?type=3,https://www.linkedin.com/company/alabama-farmers-cooperative-inc-
Cargill,+1 256-582-9900,t.manternach@cargillag.com,m.wallace@cargillag.com,https://www.cargillag.com/,Grain elevator,2930 Lake Guntersville Park Dr,Guntersville,Alabama,35976,https://www.facebook.com/132988303474951,
Clarkson Grain North Plant,+1 217-763-2861,kathy.handley@clarksongrain.com,rick@clarksongrain.com,https://clarksongrain.com/about/our-facilities/profile/cerro-gordo,"Grain elevator, Food products supplier",924 IL-32,Cerro Gordo,Illinois,61818,https://www.facebook.com/clarksongrain/,http://www.linkedin.com/company/6040432
Clarkson Grain Company,+1 217-763-2861,kathy.handley@clarksongrain.com,rick@clarksongrain.com,https://clarksongrain.com/,"Grain elevator, Exporter",320 E South St,Cerro Gordo,Illinois,61818,https://www.facebook.com/clarksongrain/,http://www.linkedin.com/company/6040432
Goldsboro Milling Co,+1 252-566-1411,,,,Grain elevator,553 N Beston Rd,La Grange,North Carolina,28551,,
Southeastern Grain Co LLC,+1 252-566-4086,,,,"Grain elevator, Agricultural service",3318 Willie Measley Rd,La Grange,North Carolina,28551,,
